"","URL","Industry","Company","YearEstablished","Employees","Revenue_DKK","EBITA_DKK","Address","Lat","Long"
"336","https://www.proff.dk/firma/dankemi-as/kolding/kemikalier-og-kemiske-varer/089RP9I00PQ/","Chemical Technologies","DANKEMI A/S",1990,15,13277000,4829000,"Industrivej 5, 6000 Kolding",9.474713,55.469921
"337","https://www.proff.dk/firma/polar-as/skanderborg/kemikalier-og-kemiske-varer/0JO36EI00PQ/","Chemical Technologies","POLAR A/S",2010,11,13107000,6408000,"Hylkevej 31, 8660 Skanderborg",9.930421,55.994869
"338","https://www.proff.dk/firma/promal-as/holstebro/kemikalier-og-kemiske-varer/0CB0N2I00PQ/","Chemical Technologies","PROMAL A/S",1998,19,12922000,3241000,"Joachim Wellers Vej 27, 7500 Holstebro",8.625903,56.379634
"339","https://www.proff.dk/firma/natulique-aps/aarhus-c/kemikalier-og-kemiske-varer/0C9BT3I00PQ/","Chemical Technologies","NATULIQUE ApS",1998,39,11739000,844000,"Vester Allé 7, 8000 Aarhus C",10.19937,56.154806
"340","https://www.proff.dk/firma/dna-diagnostic-as/risskov/kemikalier-og-kemiske-varer/13D6DJI00PQ/","Chemical Technologies","DNA DIAGNOSTIC A/S",1980,19,11623000,-551000,"Voldbjergvej 14 1, 8240 Risskov",10.2377377,56.20005
"341","https://www.proff.dk/firma/sparmasan-aps/randers-n%C3%B8/kemikalier-og-kemiske-varer/0LOKELI00PQ/","Chemical Technologies","SPARMASAN ApS",2014,8,11366000,7403000,"Fjordvej 19, 8930 Randers NØ",10.079622,56.470973
"342","https://www.proff.dk/firma/faaborg-pharma-aps/faaborg/kemikalier-og-kemiske-varer/0FLCXEI00PQ/","Chemical Technologies","FAABORG PHARMA ApS",2001,21,11292000,5127000,"Markedspladsen 13 A 1, 5600 Faaborg",10.2437863,55.0990181
"343","https://www.proff.dk/firma/hair-team-company-aps/hinnerup/kemikalier-og-kemiske-varer/0J80RHI00PQ/","Chemical Technologies","HAIR TEAM COMPANY ApS",2009,15,10889000,1376000,"Rho 4, 8382 Hinnerup",10.106728,56.238597
"344","https://www.proff.dk/firma/dana-seals-as/helsing%C3%B8r/kemikalier-og-kemiske-varer/0FKTEAI00PQ/","Chemical Technologies","DANA-SEALS A/S",2001,19,9624000,575000,"Ole Rømers Vej 4, 3000 Helsingør",12.564524,56.027347
"345","https://www.proff.dk/firma/pepsep-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0OOGD2I00PQ/","Chemical Technologies","PepSep ApS",2020,5,5249000,3040000,"Langelinie Allé 35, 2100 København Ø",12.599914,55.699722
"346","https://www.proff.dk/firma/nordalim-as/aarhus-c/kemikalier-og-kemiske-varer/0J72MZI00PQ/","Chemical Technologies","NORDALIM A/S",1971,13,5124000,1197000,"Samoavej 1, 8000 Aarhus C",10.219501,56.147601
"347","https://www.proff.dk/firma/masava-kemi-aps/svendborg/kemikalier-og-kemiske-varer/0GEV1MI00PQ/","Chemical Technologies","MASAVA KEMI ApS",2004,6,5005000,2765000,"Bodøvej 12, 5700 Svendborg",10.581926,55.078413
"348","https://www.proff.dk/firma/borealis-denmark-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0NSUEVI00PQ/","Chemical Technologies","Borealis Denmark ApS",2018,2,5004000,240000,"Stockholmsgade 45, 2100 København Ø",12.581257,55.691877
"349","https://www.proff.dk/firma/lonza-copenhagen-aps/vallensb%C3%A6k-strand/kemikalier-og-kemiske-varer/0CUVHSI00PQ/","Chemical Technologies","LONZA COPENHAGEN ApS",1999,21,4949000,3138000,"Strandhaven 12, 2665 Vallensbæk Strand",12.378026,55.619192
"350","https://www.proff.dk/firma/simi-as/farum/kemikalier-og-kemiske-varer/1C6HG7I00PQ/","Chemical Technologies","SIMI A/S",1977,9,4857000,1561000,"Gammelgårdsvej 67, 3520 Farum",12.3702689,55.8163525
"351","https://www.proff.dk/firma/gk-pharma-aps/k%C3%B8ge/kemikalier-og-kemiske-varer/1CDU9GI00PQ/","Chemical Technologies","GK PHARMA ApS",1977,16,4560000,1788000,"Egøjevej 162 C, 4600 Køge",12.1785563,55.4437163
"352","https://www.proff.dk/firma/bionutria-danmark-aps/hadsund/kemikalier-og-kemiske-varer/0CQR5OI00PQ/","Chemical Technologies","BIONUTRIA DANMARK ApS",1999,6,4492000,1430000,"Ringvejen 8, 9560 Hadsund",10.104907,56.726912
"353","https://www.proff.dk/firma/besma-international-chem-as/vejle/kemikalier-og-kemiske-varer/1413ENI00PQ/","Chemical Technologies","BESMA INTERNATIONAL CHEM A/S",1981,6,4390000,731000,"Friis Hansens Vej 6, 7100 Vejle",9.573427,55.676932
"354","https://www.proff.dk/firma/nordkemi-danmark-aps/n%C3%A6stved/kemikalier-og-kemiske-varer/060ZFRI00PQ/","Chemical Technologies","NORDKEMI DANMARK ApS",2002,8,4038000,1800000,"Marinebuen 15, 4700 Næstved",11.798341,55.253177
"355","https://www.proff.dk/firma/linolie-pigment-as/haderslev/kemikalier-og-kemiske-varer/0OIUCSI00PQ/","Chemical Technologies","Linolie & Pigment A/S",2020,10,4524000,744000,"Øsbygade 46 A, 6100 Haderslev",9.6206291,55.2550789
"356","https://www.proff.dk/firma/champost-aps/snedsted/kemikalier-og-kemiske-varer/0G3LYFI00PQ/","Chemical Technologies","CHAMPOST ApS",2003,11,3928000,1571000,"Gærupvej 11, 7752 Snedsted",8.610813,56.854132
"357","https://www.proff.dk/firma/new-coat-as/k%C3%B8benhavn-s/kemikalier-og-kemiske-varer/0BA0GTI00PQ/","Chemical Technologies","NEW-COAT A/S",1995,2,3524000,-343000,"Finlandsgade 15 3 th, 2300 København S",12.596171,55.662713
"358","https://www.proff.dk/firma/epsotech-denmark-as/tistrup/kemikalier-og-kemiske-varer/07DC1JI00PQ/","Chemical Technologies","epsotech Denmark A/S",1988,56,3470000,-7768000,"Thyrasvej 12, 6862 Tistrup",8.598607,55.710802
"359","https://www.proff.dk/firma/rosco-diagnostica-as/albertslund/kemikalier-og-kemiske-varer/0G77MTI00PQ/","Chemical Technologies","ROSCO DIAGNOSTICA A/S",2003,4,3401000,192000,"Stensmosevej 24 A, 2620 Albertslund",12.3614642,55.6685604
"360","https://www.proff.dk/firma/photocat-as/roskilde/kemikalier-og-kemiske-varer/0J9JINI00PQ/","Chemical Technologies","PHOTOCAT A/S",2009,7,3196000,-2212000,"Langebjerg 4, 4000 Roskilde",12.148858,55.647251
"361","https://www.proff.dk/firma/f.r.-kemi-aps/holb%C3%A6k/kemikalier-og-kemiske-varer/0EFYS0I00PQ/","Chemical Technologies","f.R. Kemi ApS",1999,6,3014000,216000,"Tåstruphøj 36, 4300 Holbæk",11.723996,55.698062
"362","https://www.proff.dk/firma/alba-beauty-nordic-aps/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0MYGMDI00PQ/","Chemical Technologies","Alba Beauty Nordic ApS",2017,3,2839000,126000,"Ny Østergade 12 3, 1101 København K",12.583124,55.681067
"363","https://www.proff.dk/firma/grolman-nordic-specialty-chemicals-aps/lystrup/kemikalier-og-kemiske-varer/0NC84HI00PQ/","Chemical Technologies","Grolman Nordic Specialty Chemicals ApS",2017,4,2828000,-767000,"Skæringvej 88, 8520 Lystrup",10.238798,56.228133
"364","https://www.proff.dk/firma/gjerlev-as/middelfart/kemikalier-og-kemiske-varer/0II1WYI00PQ/","Chemical Technologies","GJERLEV A/S",2007,2,2819000,1272000,"Fuglebakken 12, 5500 Middelfart",9.786916,55.540491
"365","https://www.proff.dk/firma/juhldal-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0MD9DAI00PQ/","Chemical Technologies","Juhldal ApS",2016,2,1425000,53000,"Fridtjof Nansens Plads 2, 2100 København Ø",12.590876,55.696199
"366","https://www.proff.dk/firma/unique-products-aps/fredericia/kemikalier-og-kemiske-varer/0HOCS0I00PQ/","Chemical Technologies","UNIQUE PRODUCTS ApS",2006,4,1405000,703000,"Gørtlervej 6, 7000 Fredericia",9.6959,55.545416
"367","https://www.proff.dk/firma/industri-supply-aps/hedensted/kemikalier-og-kemiske-varer/0N4VK8I00PQ/","Chemical Technologies","Industri Supply ApS",2017,7,1358000,129000,"Mosetoften 6, 8722 Hedensted",9.698446,55.77709
"368","https://www.proff.dk/firma/s.k.-1-aps/herning/kemikalier-og-kemiske-varer/0GA381I00PQ/","Chemical Technologies","S.K. 1 ApS",2003,3,1303000,406000,"Hammerum Hovedgade 134 B, 7400 Herning",9.0469128,56.1334683
"369","https://www.proff.dk/firma/nordic-bodycare-aps/hornsyld/kemikalier-og-kemiske-varer/0NBSXQI00PQ/","Chemical Technologies","Nordic Bodycare ApS",2017,12,1290000,351000,"Nørregade 44, 8783 Hornsyld",9.86548,55.760853
"370","https://www.proff.dk/firma/kolding-stenhuggeri-og-gravsten-aps/kolding/kemikalier-og-kemiske-varer/0M36S3I00PQ/","Chemical Technologies","Kolding Stenhuggeri og Gravsten ApS",2015,6,1258000,207000,"Industrivej 3, 6000 Kolding",9.473409,55.470243
"371","https://www.proff.dk/firma/unique-krop-og-sk%C3%B8nhedspleje-aps/viborg/kemikalier-og-kemiske-varer/0ITMV7I00PQ/","Chemical Technologies","UNIQUE KROP OG SKØNHEDSPLEJE ApS",2008,1,1189000,347000,"Vestergade 3 1, 8800 Viborg",9.6181099,56.4809437
"372","https://www.proff.dk/firma/cosborg-as/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0BOMIQI00PQ/","Chemical Technologies","COSBORG A/S",1996,3,1082000,340000,"Borgergade 32 st th, 1300 København K",9.67554,55.668327
"373","https://www.proff.dk/firma/guardson-aps/odense-c/kemikalier-og-kemiske-varer/0M36CVI00PQ/","Chemical Technologies","Guardson ApS",2015,1,988000,610000,"Læssøegade 23 st, 5000 Odense C",10.386842,55.389185
"374","https://www.proff.dk/firma/sd-reng%C3%B8ring-og-service-aps/f%C3%A5revejle/kemikalier-og-kemiske-varer/0N5LN3I00PQ/","Chemical Technologies","SD Rengøring og Service Aps",2017,2,948000,255000,"Wiuffsvej 14, 4540 Fårevejle",11.474339,55.788271
"375","https://www.proff.dk/firma/gjerlev-ejendomme-aps/middelfart/kemikalier-og-kemiske-varer/0II1RHI00PQ/","Chemical Technologies","GJERLEV EJENDOMME ApS",2007,3,902000,584000,"Fuglebakken 12, 5500 Middelfart",9.786916,55.540491
"376","https://www.proff.dk/firma/isangs-aps/k%C3%B8benhavn-v/kemikalier-og-kemiske-varer/0LDBM8I00PQ/","Chemical Technologies","ISANGS ApS",2014,4,899000,109000,"Flensborggade 22 kl th, 1669 København V",12.547025,55.667871
"377","https://www.proff.dk/firma/keramax-as/t%C3%B8ll%C3%B8se/kemikalier-og-kemiske-varer/14PVBGI00PQ/","Chemical Technologies","KERAMAX A/S",1982,2,876000,250000,"Højvangsvej 31, 4340 Tølløse",11.763704,55.621361
"378","https://www.proff.dk/firma/razspa-aps/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0L8636I00PQ/","Chemical Technologies","RAZSPA ApS",2014,7,832000,-526000,"Amagertorv 27 2, 1160 København K",12.57707,55.678567
"379","https://www.proff.dk/firma/pr%C3%A6strud-kjeldsmark-aps/tureby/kemikalier-og-kemiske-varer/12PYKMI00PQ/","Chemical Technologies","PRÆSTRUD & KJELDSMARK ApS",1977,1,825000,101000,"Fruedalsvej 10, 4682 Tureby",12.085702,55.392382
"380","https://www.proff.dk/firma/segway-cruise-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0MF3G0I00PQ/","Chemical Technologies","Segway Cruise ApS",2016,4,738000,41000,"Langelinie Allé 58, 2100 København Ø",12.60035,55.698456
"381","https://www.proff.dk/firma/smuk-skincare-aps/frederiksberg-c/kemikalier-og-kemiske-varer/0O8PE3I00PQ/","Chemical Technologies","SMUK skincare ApS",2019,1,240000,145000,"Gammel Kongevej 153 st 1, 1850 Frederiksberg C",12.53756,55.677233
"382","https://www.proff.dk/firma/blackdiamond-squeegee-aps/helsing%C3%B8r/kemikalier-og-kemiske-varer/0NONLGI00PQ/","Chemical Technologies","BlackDiamond Squeegee ApS",2018,1,237000,188000,"Sct Anna Gade 69 C, 3000 Helsingør",NA,NA
"383","https://www.proff.dk/firma/s%C3%A6beriget-aps/bl%C3%A5vand/kemikalier-og-kemiske-varer/0IYNN1I00PQ/","Chemical Technologies","SæbeRiget ApS",2008,2,143000,-11000,"Hovej 13, 6857 Blåvand",8.227824,55.551267
"384","https://www.proff.dk/firma/jysk-muld-kongerslev-aps/kongerslev/kemikalier-og-kemiske-varer/0JP37QI00PQ/","Chemical Technologies","Jysk Muld Kongerslev ApS",2010,1,110000,-321000,"Dalsgaardvej 27, 9293 Kongerslev",10.119451,56.906571
"385","https://www.proff.dk/firma/midtjysk-s%C3%A6befabrik-as/randers-nv/kemikalier-og-kemiske-varer/0NMUV3I00PQ/","Chemical Technologies","Midtjysk Sæbefabrik A/S",2018,15,108000,-285000,"Alsikevej 16, 8920 Randers NV",10.023672,56.488635
"386","https://www.proff.dk/firma/bada-aps/roskilde/kemikalier-og-kemiske-varer/0NQ0VTI00PQ/","Chemical Technologies","Bada ApS",2018,1,90000,6000,"Egevej 45, 4000 Roskilde",12.059587,55.643225
"387","https://www.proff.dk/firma/ku-dyes-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0M0782I00PQ/","Chemical Technologies","KU Dyes ApS",2015,1,61000,43000,"Universitetsparken 5, 2100 København Ø",12.560915,55.701316
"388","https://www.proff.dk/firma/rubio-monocoat-nordic-aps/st%C3%B8vring/kemikalier-og-kemiske-varer/0NAHH0I00PQ/","Chemical Technologies","Rubio Monocoat Nordic ApS",2017,2,46000,-526000,"Søndervang 30, 9530 Støvring",9.825217,56.885927
"389","https://www.proff.dk/firma/birk-denmark-aps/roslev/kemikalier-og-kemiske-varer/0O2PZEI00PQ/","Chemical Technologies","Birk Denmark ApS",2019,1,30000,10000,"Grynderupvej 46, 7870 Roslev",8.934225,56.779288
"390","https://www.proff.dk/firma/danica-skincare-aps/frederiksv%C3%A6rk/kemikalier-og-kemiske-varer/0MAIALI00PQ/","Chemical Technologies","Danica Skincare ApS",2016,1,-74000,11000,"Krudtværksalleen 20, 3300 Frederiksværk",12.01538,55.975315
"391","https://www.proff.dk/firma/st.-leo-production-aps/nordhavn/kemikalier-og-kemiske-varer/0NWRORI00PQ/","Chemical Technologies","St. Leo Production ApS",2019,4,-36000,-590000,"Sundkrogsgade 50, 2150 Nordhavn",12.595706,55.716527
"392","https://www.proff.dk/firma/vitalaire/tylstrup/kemikalier-og-kemiske-varer/GWGJP6I00PQ/","Chemical Technologies","Vitalaire",2016,14,146819000,14075000,"Bilgårdsvej 23, 9382 Tylstrup",9.956812,57.196762
"393","https://www.proff.dk/firma/sunoil-europe-aps/aalborg/kemikalier-og-kemiske-varer/0LQ9VLI00PQ/","Chemical Technologies","SUNOIL EUROPE ApS",2015,4,39000,263000,"Speditørvej 7, 9000 Aalborg",9.950768,57.051226
"394","https://www.proff.dk/firma/coloplast-as/humleb%C3%A6k/medicinsk-teknisk-udstyr/15IZDPI011I/","Medical Technologies","COLOPLAST A/S",1957,1493,1.3313e+10,6.233e+09,"Holtedam 1, 3050 Humlebæk",NA,NA
"395","https://www.proff.dk/firma/william-cook-europe-aps/bj%C3%A6verskov/medicinsk-teknisk-udstyr/1DUVZDI011I/","Medical Technologies","WILLIAM COOK EUROPE ApS",1983,797,626723000,130064000,"Sandet 6, 4632 Bjæverskov",12.036608,55.462421
"396","https://www.proff.dk/firma/dansac-as/fredensborg/medicinsk-teknisk-udstyr/0KARQ2I011I/","Medical Technologies","DANSAC A/S",1971,235,392850000,206294000,"Lille Kongevej 304, 3480 Fredensborg",12.400955,55.967599
"397","https://www.proff.dk/firma/ferrosan-medical-devices-as/s%C3%B8borg/medicinsk-teknisk-udstyr/0JM2H2I011I/","Medical Technologies","FERROSAN MEDICAL DEVICES A/S",2010,244,372077000,186166000,"Sydmarken 5, 2860 Søborg",12.484009,55.734577
"398","https://www.proff.dk/firma/lindberg-as/%C3%A5byh%C3%B8j/medicinsk-teknisk-udstyr/07PCLDI011I/","Medical Technologies","LINDBERG A/S",1989,184,240120000,87201000,"Bjarkesvej 30, 8230 Åbyhøj",10.167001,56.15446
"399","https://www.proff.dk/firma/ellab-as/hiller%C3%B8d/medicinsk-teknisk-udstyr/0CFW6TI011I/","Medical Technologies","ELLAB A/S",1998,138,161970000,127461000,"Trollesmindealle 25, 3400 Hillerød",12.283926,55.923598
"400","https://www.proff.dk/firma/natus-medical-denmark-aps/taastrup/medicinsk-teknisk-udstyr/0F42Y7I011I/","Medical Technologies","Natus Medical Denmark ApS",2000,72,119591000,-82241000,"Hørskætten 9, 2630 Taastrup",12.297261,55.662811
"401","https://www.proff.dk/firma/codan-medical-aps/r%C3%B8dby/medicinsk-teknisk-udstyr/09ORM6I011I/","Medical Technologies","CODAN MEDICAL ApS",1992,181,106951000,38499000,"Færgevej 4, 4970 Rødby",11.3599,54.66154
"402","https://www.proff.dk/firma/meggitt-as/kvistg%C3%A5rd/medicinsk-teknisk-udstyr/0FGAZFI011I/","Medical Technologies","MEGGITT A/S",2001,108,89468000,20793000,"Porthusvej 4, 3490 Kvistgård",12.490191,55.995707
"403","https://www.proff.dk/firma/sonova-audiological-care-denmark-aps/charlottenlund/medicinsk-teknisk-udstyr/09Z2U5I011I/","Medical Technologies","Sonova Audiological Care Denmark ApS",1993,171,89098000,5070000,"Hans Edvard Teglers Vej 5 1, 2920 Charlottenlund",12.5691004,55.7548318
"404","https://www.proff.dk/firma/vermund-larsen-as/aalborg-sv/medicinsk-teknisk-udstyr/0VFM50I011I/","Medical Technologies","VERMUND LARSEN A/S",1975,123,69858000,16287000,"Gøteborgvej 12, 9200 Aalborg SV",9.893992,57.021195
"405","https://www.proff.dk/firma/elos-medtech-pinol-as/g%C3%B8rl%C3%B8se/medicinsk-teknisk-udstyr/086MMGI011I/","Medical Technologies","ELOS MEDTECH PINOL A/S",1990,178,63567000,12282000,"Engvej 33, 3330 Gørløse",12.203887,55.884213
"406","https://www.proff.dk/firma/xo-care-as/h%C3%B8rsholm/medicinsk-teknisk-udstyr/0RY0M0I011I/","Medical Technologies","XO CARE A/S",1973,74,51151000,5907000,"Håndværkersvinget 6, 2970 Hørsholm",12.493842,55.900673
"407","https://www.proff.dk/firma/heka-dental-as/ish%C3%B8j/medicinsk-teknisk-udstyr/096PMII011I/","Medical Technologies","HEKA DENTAL A/S",1991,60,42688000,15228000,"Baldershøj 38, 2635 Ishøj",12.315698,55.61637
"408","https://www.proff.dk/firma/sirona-dental-as/hinnerup/medicinsk-teknisk-udstyr/0CNRXRI011I/","Medical Technologies","SIRONA DENTAL A/S",1998,2,39542000,19301000,"Rho 10, 8382 Hinnerup",10.105418,56.237875
"409","https://www.proff.dk/firma/lina-medical-aps/glostrup/medicinsk-teknisk-udstyr/05ZIGUI011I/","Medical Technologies","LINA MEDICAL ApS",1985,26,38872000,14495000,"Formervangen 5, 2600 Glostrup",12.372489,55.679892
"410","https://www.proff.dk/firma/ken-hygiene-systems-as/broby/medicinsk-teknisk-udstyr/06CTQ8I011I/","Medical Technologies","KEN HYGIENE SYSTEMS A/S",1987,244,37043000,-208000,"Bøgebjergvej 60, 5672 Broby",10.25478,55.236888
"411","https://www.proff.dk/firma/pro-dental-aps/silkeborg/medicinsk-teknisk-udstyr/0IWHR1I011I/","Medical Technologies","PRO DENTAL ApS",2008,20,9188000,2502000,"Søndergade 1 B 1, 8600 Silkeborg",9.550205,56.167889
"412","https://www.proff.dk/firma/ibsa-nordic-aps/s%C3%B8borg/medicinsk-teknisk-udstyr/0LOAMHI011I/","Medical Technologies","IBSA Nordic ApS",2014,9,8874000,806000,"Vandtårnsvej 77, 2860 Søborg",12.5045749,55.7383538
"413","https://www.proff.dk/firma/standard-systemer-aps/skovlunde/medicinsk-teknisk-udstyr/0Z4BFYI011I/","Medical Technologies","Standard Systemer ApS",1976,19,8730000,2267000,"Mileparken 13, 2740 Skovlunde",12.422137,55.715824
"414","https://www.proff.dk/firma/ccdent-aps/frederiksberg/medicinsk-teknisk-udstyr/0FPR7BI011I/","Medical Technologies","CCDENT ApS",2002,17,8137000,519000,"Finsensvej 80 A 1, 2000 Frederiksberg",12.5164065,55.6815047
"415","https://www.proff.dk/firma/holger-hansen-sko-aps/valby/medicinsk-teknisk-udstyr/11LBZZI011I/","Medical Technologies","HOLGER HANSEN SKO ApS",1980,10,7681000,973000,"Gammel Køge Landevej 55, 2500 Valby",12.513902,55.657608
"416","https://www.proff.dk/firma/cms-dental-as/roslev/medicinsk-teknisk-udstyr/0AVJ6DI011I/","Medical Technologies","CMS DENTAL A/S",1994,11,7371000,396000,"Elmevej 8, 7870 Roslev",8.881215,56.75876
"417","https://www.proff.dk/firma/h%C3%B8reapparatet-%C3%B8rel%C3%A6gernes-h%C3%B8recenter-as/aalborg/medicinsk-teknisk-udstyr/0GG9B4I011I/","Medical Technologies","HØREAPPARATET - ØRELÆGERNES HØRECENTER A/S",2004,14,7161000,3105000,"Vesterbro 63, 9000 Aalborg",9.91475,57.047429
"418","https://www.proff.dk/firma/auditiva-aps/valby/medicinsk-teknisk-udstyr/0JBFQ3I011I/","Medical Technologies","Auditiva ApS",2009,17,6445000,240000,"Valby Langgade 88, 2500 Valby",12.510526,55.666002
"419","https://www.proff.dk/firma/rademachers-orthodontiske-laboratorium-aps/roskilde/medicinsk-teknisk-udstyr/0I6UY8I011I/","Medical Technologies","RADEMACHERS ORTHODONTISKE LABORATORIUM ApS",2007,15,6342000,639000,"Langebjergvænget 8 B st tv, 4000 Roskilde",12.1432352,55.6473328
"420","https://www.proff.dk/firma/rix-dental-aps/galten/medicinsk-teknisk-udstyr/0JO63AI011I/","Medical Technologies","RIX DENTAL ApS",2010,8,5740000,1958000,"Møllemark 87, 8464 Galten",9.952796,56.134432
"421","https://www.proff.dk/firma/con-lens-aps/horsens/medicinsk-teknisk-udstyr/0C9GO3I011I/","Medical Technologies","CON-LENS ApS",1998,9,5632000,1859000,"Ormhøjgårdvej 16, 8700 Horsens",9.831462,55.84551
"422","https://www.proff.dk/firma/camp-scandinavia-danmark-as/niv%C3%A5/medicinsk-teknisk-udstyr/0H9J34I011I/","Medical Technologies","Camp Scandinavia Danmark A/S",1970,3,5555000,155000,"Lyngebækgårds Alle 2, 2990 Nivå",12.505651,55.921319
"423","https://www.proff.dk/firma/dentolab-viborg-ps/viborg/medicinsk-teknisk-udstyr/0NV7LMI011I/","Medical Technologies","Dentolab Viborg P/S",2018,4,5462000,2892000,"Ll. Sct. Mikkels Gade 4, 8800 Viborg",NA,NA
"424","https://www.proff.dk/firma/vivostat-as/aller%C3%B8d/medicinsk-teknisk-udstyr/05Z1SLI011I/","Medical Technologies","VIVOSTAT A/S",2000,9,5353000,-2470000,"Borupvang 2, 3450 Allerød",12.353032,55.887706
"425","https://www.proff.dk/firma/cimpax-aps/slangerup/medicinsk-teknisk-udstyr/0IO8GNI011I/","Medical Technologies","CIMPAX ApS",2008,11,5300000,242000,"Lille Pilevang 4, 3550 Slangerup",12.218128,55.822281
"426","https://www.proff.dk/firma/life-medical-aps/m%C3%A5l%C3%B8v/medicinsk-teknisk-udstyr/0JDW6QI011I/","Medical Technologies","LIFE MEDICAL ApS",2009,6,5196000,2720000,"Måløv Byvej 229, 2760 Måløv",12.292682,55.752599
"427","https://www.proff.dk/firma/reipurth-dental-aps/br%C3%B8ndby/medicinsk-teknisk-udstyr/0JT1M3I011I/","Medical Technologies","REIPURTH DENTAL ApS",2010,13,5083000,236000,"Nygårds Plads 2 B, 2605 Brøndby",12.441808,55.6658889
"428","https://www.proff.dk/firma/lab-denmark-aps/skovlunde/medicinsk-teknisk-udstyr/0NVHJXI011I/","Medical Technologies","LAB Denmark ApS",2018,2,4974000,1318000,"Tonsbakken 16, 2740 Skovlunde",12.423265,55.711188
"429","https://www.proff.dk/firma/smel-industry-aps/gislev/medicinsk-teknisk-udstyr/08QWJ2I011I/","Medical Technologies","SMEL INDUSTRY ApS",1990,14,4897000,-285000,"Sandagervej 18 B, 5854 Gislev",10.269388,56.200823
"430","https://www.proff.dk/firma/denta-danica-dentallaboratorium-aps/frederiksberg/medicinsk-teknisk-udstyr/0BVKF7I011I/","Medical Technologies","DENTA-DANICA DENTALLABORATORIUM ApS",1997,6,4805000,2005000,"Mariendalsvej 12 C, 2000 Frederiksberg",12.5248036,55.6937211
"431","https://www.proff.dk/firma/vestjyllands-h%C3%B8recenter-aps/struer/medicinsk-teknisk-udstyr/0KIV2AI011I/","Medical Technologies","VESTJYLLANDS HØRECENTER ApS",2012,11,3052000,562000,"Toldbodstræde 3 st, 7600 Struer",8.595471,56.491527
"432","https://www.proff.dk/firma/medtrace-pharma-as/kongens-lyngby/medicinsk-teknisk-udstyr/0LQ9RXI011I/","Medical Technologies","MedTrace Pharma A/S",2015,18,3012000,862000,"Diplomvej 381, 2800 Kongens Lyngby",12.512894,55.782762
"433","https://www.proff.dk/firma/ortop%C3%A6di-skomageren-aps/odense-c/medicinsk-teknisk-udstyr/0I6W6WI011I/","Medical Technologies","ORTOPÆDI SKOMAGEREN ApS",2007,4,2994000,1180000,"Benediktsgade 42, 5000 Odense C",10.398603,55.393053
"434","https://www.proff.dk/firma/solo-tech-as/holsted/medicinsk-teknisk-udstyr/0NM73OI011I/","Medical Technologies","SOLO-TECH A/S",2018,3,2983000,495000,"Søndergade 14, 6670 Holsted",8.917003,55.510186
"435","https://www.proff.dk/firma/krj-dental-aps/roskilde/medicinsk-teknisk-udstyr/0GHNXEI011I/","Medical Technologies","KRJ DENTAL ApS",2004,4,2732000,281000,"Algade 10 2 tv, 4000 Roskilde",8.525505,56.845409
"436","https://www.proff.dk/firma/st%C3%A5l-unitor-aps/varde/medicinsk-teknisk-udstyr/0MS9JZI011I/","Medical Technologies","Stål Unitor ApS",2016,7,2731000,60000,"Nordre Boulevard 92, 6800 Varde",8.478089,55.632209
"437","https://www.proff.dk/firma/tandteknikeren-aps/horsens/medicinsk-teknisk-udstyr/0M44VXI011I/","Medical Technologies","Tandteknikeren ApS",2015,5,2726000,924000,"Fredrik Bajers Gade 1 st th, 8700 Horsens",9.838075,55.859069
"438","https://www.proff.dk/firma/o2matic-aps/herlev/medicinsk-teknisk-udstyr/0N5OU4I011I/","Medical Technologies","O2matic ApS",2017,12,2607000,1507000,"Nørrelundvej 10, 2730 Herlev",12.417024,55.72484
"439","https://www.proff.dk/firma/tandprotetikeren-svendborg-aps/svendborg/medicinsk-teknisk-udstyr/0IZE59I011I/","Medical Technologies","TANDPROTETIKEREN SVENDBORG ApS",2008,8,2601000,776000,"Havnepladsen 3 B, 5700 Svendborg",10.6144157,55.0582097
"440","https://www.proff.dk/firma/j.h.-dentallaboratoriet-aps/k%C3%B8benhavn-%C3%B8/medicinsk-teknisk-udstyr/0GUIURI011I/","Medical Technologies","J.H. DENTALLABORATORIET ApS",2004,5,2538000,78000,"Strandboulevarden 89 3 th, 2100 København Ø",12.585972,55.706304
"441","https://www.proff.dk/firma/fures%C3%B8-h%C3%B8recenter-farum-aps/farum/medicinsk-teknisk-udstyr/0ME7G2I011I/","Medical Technologies","Furesø Hørecenter - Farum ApS",2016,5,2513000,757000,"Rådhustorvet 3 st, 3520 Farum",9.532485,55.708172
"442","https://www.proff.dk/firma/jaka-dental-aps/frederiksberg/medicinsk-teknisk-udstyr/0MALBEI011I/","Medical Technologies","JAKA Dental ApS",2016,6,2474000,417000,"Borups Alle 107 st tv, 2000 Frederiksberg",12.535099,55.692835
